time_sec,rad_vel
27975000,-90.60955507190347
28000000,-58.71326425660753
28025000,-66.5383342482919
28050000,-43.391317625476454
28075000,-8.37412860342738
28100000,0.39498493363582554
28125000,-13.18856305070037
28150000,21.03099548549219
28175000,29.108271720957404
28200000,58.084619648633804
28225000,64.03411441316496
28250000,52.481619919205805
28275000,61.52870223943793
28300000,39.92468551565031
28325000,55.36870452059612
28350000,51.21497651955215
28375000,56.13157059346041
28400000,60.47238386175396
28425000,58.11831545323537
28450000,42.3849423205693
28475000,49.48236783690739
28500000,34.05824283479039
28525000,50.64421497799147
28550000,48.66140947161483
28575000,37.83370035781001
28600000,67.22911301473923
28625000,65.4356731605818
28650000,94.37769617870707
28675000,96.87314979765762
28700000,82.57692792462474
28725000,87.64783527956055
28750000,109.31272544230144
28775000,86.78561262359788
28800000,80.44370869493258
28825000,75.99707815099936
28850000,80.73336477117547
28875000,58.28431084841181
28900000,53.27924118447799
28925000,34.18463071690963
28950000,2.2319184319501986
28975000,2.7573889279467956
29000000,-10.119957212104456
29025000,-31.707289468400717
29050000,-54.0258616723107
29075000,-35.84815925254128
29100000,-48.62715808842336
29125000,-44.265315450697706
29150000,-36.35014706473232
29175000,-49.48513340681132
29200000,-43.36790670145078
29225000,-55.9887962643115
29250000,-29.380115642458186
29275000,-25.76913048690997
29300000,-54.63546156596527
29325000,-38.42257305505902
29350000,-27.155173361570853
29375000,-50.359957720324985
29400000,-38.798939405242294
29425000,-55.07021713030645
29450000,-71.67215399705543
29475000,-89.47830275729541
29500000,-84.53076199104703
29525000,-96.47001473485744
29550000,-96.66998830882007
29575000,-101.45308091192535
29600000,-101.169174580107
29625000,-102.09882539056326
29650000,-102.58659724123262
29675000,-74.12593323108133
29700000,-62.896384403496896
29725000,-59.17203252645313
29750000,-57.971254007816114
29775000,-18.313053880851736
29800000,-16.41694384788436
29825000,3.5141069349228786
29850000,7.733784619531043
29875000,32.15117343735352
29900000,30.24819963351457
29925000,32.91070570996991
29950000,39.98560500817496
29975000,31.657803705254185
30000000,48.32254711947399
30025000,23.027130696555165
30050000,35.8463611863046
30075000,11.61807739711516
30100000,10.111524674666601
30125000,9.290788397801535
30150000,34.63196441021572
30175000,33.88039640377573
30200000,41.63726043723578
30225000,50.54649657987807
30250000,55.959459785747995
30275000,49.45931504593002
30300000,51.64301810421304
30325000,68.91826445497497
30350000,102.17099151130107
30375000,88.98040023884433
30400000,102.62896997723112
30425000,97.69117290441262
30450000,109.27592900946642
30475000,97.25832928558272
30500000,99.13481036911165
30525000,62.518850168204565
30550000,50.95399790887652
30575000,43.10928633409185
30600000,40.40237106843682
30625000,9.477182835595695
30650000,14.234511682744479
30675000,7.625478013827937
30700000,-11.482428529680147
30725000,-38.20766674708755
30750000,-23.920139221374725
30775000,-19.357544057170205
30800000,-11.80889180348105
30825000,-4.896734354459703
30850000,-33.87526197743613
30875000,-28.46016491001837
30900000,-17.01776782226301
30925000,-17.39075849701816
30950000,-29.415690096587774
30975000,-16.681668185035935
31000000,-9.180917418691067
31025000,-38.85442843726973
31050000,-48.891711257820916
31075000,-43.18121697564868
31100000,-56.18380132847747
31125000,-61.04336375241216
31150000,-88.88582417711444
31175000,-77.24790179386284
31200000,-90.44156936584375
31225000,-107.25148812650309
31250000,-115.57965161147159
31275000,-113.99940912874385
31300000,-102.36620926167859
31325000,-89.40591431066045
31350000,-81.25788643930103
31375000,-81.18758864617243
31400000,-64.59798629745458
31425000,-30.67702495596938
31450000,-30.32267455262853
31475000,-46.57827262530669
31500000,0.3627654379984633
31525000,13.584740871092126
31550000,15.191496267761494
31575000,15.628694367302073
31600000,21.30132817825512
31625000,14.868260991831294
31650000,11.46963585324053
31675000,5.655227684857168
31700000,15.257537680215911
31725000,15.196661428983855
31750000,20.49061275789655
31775000,11.653980608604954
31800000,7.015669494422092
31825000,3.4184725121723503
31850000,-0.37931157302412544
31875000,14.514686411098555
31900000,53.947217466039895
31925000,46.36193626799233
31950000,61.235200812556386
31975000,64.21640021121871
32000000,86.39035867589364
32025000,97.25826630446814
32050000,94.55947218697445
32075000,95.04012295555025
32100000,113.83911938688368
32125000,107.41292727717584
32150000,92.97640600545553
32175000,90.48119055408142
32200000,83.6274631664916
32225000,61.286591502639496
32250000,54.43023302547449
32275000,55.719837282837844
32300000,35.80815927197571
32325000,31.508665989732947
32350000,10.33404874712671
32375000,-5.311142638407781
32400000,-2.857664005997655
32425000,-8.601782783160347
32450000,-16.32727913795963
32475000,-19.39680633807573
32500000,10.121398731612025
32525000,-2.070935136733609
32550000,-6.177517706273521
32575000,11.34818928241213
32600000,2.513247787491985
32625000,18.685951950677207
32650000,-9.257239201583273
32675000,-14.281272671405738
32700000,-14.258851591342895
32725000,-24.427941715196944
32750000,-54.57212148242266
32775000,-61.176222772923204
32800000,-79.78793434138512
32825000,-87.65694786855742
32850000,-86.8747545898094
32875000,-119.6204091860348
32900000,-122.79748861396334
32925000,-115.05903620747156
32950000,-113.56169933999472
32975000,-105.39675334819916
33000000,-104.11304114133861
33025000,-69.12313474834126
33050000,-69.04197516822154
33075000,-38.486298614848
33100000,-48.10175338482194
33125000,-30.785598322850955
33150000,-28.421178612708907
33175000,-24.02564354693226
33200000,-16.021545743244086
33225000,-6.133932215998769
33250000,-8.246510891707016
33275000,-8.084084685041205
33300000,-8.6678595360989
33325000,-4.607888968437296
33350000,2.669077674920448
33375000,-7.923846851685101
33400000,-21.7193024256402
33425000,-13.40626925192456
33450000,-15.023970604190495
33475000,-19.284727973650455
33500000,2.616006230430445
33525000,-6.326937626890404
33550000,16.008720545553864
33575000,41.01669169732919
33600000,44.32967741719678
33625000,73.65404869038522
33650000,88.0738434442379
33675000,122.00874579347676
33700000,84.15002322069833
33725000,102.5908027445384
33750000,104.76801225084694
33775000,101.87004044917514
33800000,89.38921335308068
33825000,95.89427122046571
33850000,85.09931257886389
33875000,68.80080862011734
33900000,74.97882407418645
33925000,54.41794374890501
33950000,34.39831707753423
33975000,34.49418686415849
34000000,20.519729500373437
34025000,20.953095510055444
34050000,6.052806074097414
34075000,-2.0376101841396466
34100000,17.00060926778408
34125000,14.362501666172715
34150000,28.08229039585178
34175000,14.876807844402125
34200000,19.423863841505447
34225000,25.225797884368596
34250000,25.964127851693156
34275000,11.301755758372142
34300000,26.93883447684314
34325000,29.48916610159592
34350000,11.811817172427054
34375000,-10.319808194406335
34400000,-6.159876027806277
34425000,-40.16233853774494
34450000,-49.115866503183284
34475000,-92.6073600638992
34500000,-79.65438880032511
34525000,-89.84458190861214
34550000,-104.29284897005208
34575000,-100.12447459291431
34600000,-87.82328884166324
34625000,-98.83205723263248
34650000,-119.10104806823443
34675000,-82.5149340655176
34700000,-64.43409524707768
34725000,-51.14339958469792
34750000,-55.183345349483105
34775000,-67.89147626496184
34800000,-38.347244547609414
34825000,-34.59188090563607
34850000,-14.936260163914428
34875000,-28.690642112557533
34900000,-17.350226111558573
34925000,-26.472119204622068
34950000,-24.253526708486284
34975000,-24.517550103822384
35000000,-52.812452913717536
35025000,-42.961308957234806
35050000,-29.86340359651158
35075000,-37.916153704823536
35100000,-22.104381590274816
35125000,-34.264459747958284
35150000,-5.15647254566634
35175000,-19.1940433244959
35200000,2.152330386344852
35225000,12.241192013951922
35250000,33.171970858642204
35275000,48.934024484206184
35300000,78.20232790769815
35325000,94.46538069723613
35350000,88.84319389069762
35375000,72.60328500368367
35400000,111.35938273502141
35425000,90.56399007489549
35450000,99.93506251575367
35475000,95.1397674721942
35500000,98.47125779556141
35525000,89.58079610031064
35550000,76.09243598405243
35575000,58.622880354888416
35600000,60.297536425153616
35625000,33.672623452289336
35650000,17.836701112199744
35675000,21.091387303954424
35700000,31.491508865670877
35725000,25.23132345774435
35750000,38.16682822674496
35775000,32.30890435528024
35800000,28.295623191974066
35825000,39.25655352292422
35850000,62.93382666166293
35875000,54.32010850136136
35900000,58.977782608060934
35925000,23.74236301668645
35950000,58.33382881062737
35975000,46.74223683362919
36000000,1.4659030868895115
36025000,-3.820738904262303
36050000,-5.081067073202406
36075000,-24.946154211751146
36100000,-27.47895203708537
36125000,-53.54152322374839
36150000,-69.83989839546874
36175000,-68.47598830196733
36200000,-101.2872225463934
36225000,-97.25493364849363
36250000,-92.96236270357437
36275000,-89.8487643174355
36300000,-80.54638108159652
36325000,-100.68114305805618
36350000,-81.89045692795932
36375000,-83.26129982794086
36400000,-58.71287103359748
36425000,-42.16237329346713
36450000,-38.688561206775304
36475000,-28.023811121292166
36500000,-16.45462412000977
36525000,-22.420938272517695
36550000,-21.7110682321497
36575000,-27.1008884354533
36600000,-36.7114036633008
36625000,-31.418047386362833
36650000,-41.37350055631644
36675000,-52.290062432064076
36700000,-51.37835316677163
36725000,-60.18771489306828
36750000,-42.9030203432501
36775000,-64.7574058584273
36800000,-36.91690031524324
36825000,-35.18893187046755
36850000,-13.359594425508742
36875000,7.2190863501842895
36900000,31.393865862870715
36925000,19.057020788850053
36950000,51.71849813692055
36975000,53.2515611478421
37000000,74.04436632517596
37025000,88.91443417067357
37050000,101.1794559978901
37075000,101.06422510343592
37100000,81.67099942003398
37125000,88.21409645553045
37150000,67.82054435534735
37175000,76.84570220381705
37200000,71.37988420409393
37225000,63.02649702996284
37250000,46.709493659423984
37275000,49.90380975297427
37300000,42.44834674559742
37325000,54.17083863534927
37350000,38.47053672574078
37375000,9.60864777460381
37400000,43.97623739858648
37425000,64.95468778717307
37450000,31.73041061196043
37475000,49.438746230886814
37500000,59.1029703715299
37525000,45.57771161939034
37550000,64.80754913559554
37575000,58.06658027312373
37600000,45.50129655593832
37625000,61.550310638738985
37650000,40.25965461641774
37675000,18.22571282701478
37700000,-5.981497017082038
37725000,-6.9332949154570525
37750000,-27.428461546960342
37775000,-50.33798556190267
37800000,-58.10386366592874
37825000,-67.69484272238138
37850000,-64.17202021783328
37875000,-72.29234473459047
37900000,-100.73097136486192
37925000,-82.26665322950035
37950000,-83.11489246815681
37975000,-94.51691054371824
38000000,-83.4569417010826
38025000,-69.89868817350253
38050000,-65.53331499910232
38075000,-58.434780414053726
38100000,-55.67905196579313
38125000,-38.57834442123645
38150000,-29.269979245157245
38175000,-36.84858961862348
38200000,-52.01878780560188
38225000,-42.236866506185486
38250000,-61.136524438700086
38275000,-55.30562034599011
38300000,-84.29251602646107
38325000,-71.45226034243584
38350000,-75.44769806877538
38375000,-73.15768034716159
38400000,-65.38460868483439
38425000,-65.2913980301905
38450000,-64.55746346653552
38475000,-43.63972518635723
38500000,-49.45065444771661
38525000,-26.195253687469812
38550000,-8.996058134123897
38575000,-2.00306762339301
38600000,16.115957813832832
38625000,42.95396720809523
38650000,68.64041898962613
38675000,52.591271417417495
38700000,72.84650167739589
38725000,81.52219646140401
38750000,87.50723025803804
38775000,75.27413034893176
38800000,60.762662758340284
38825000,70.46391141725766
38850000,66.82370932626135
38875000,64.41211694065349
38900000,42.12385119053756
38925000,41.150371425290835
38950000,46.49473430034026
38975000,32.852622807834095
39000000,25.814304633426296
39025000,56.352875268756804
39050000,32.841218440610604
39075000,47.550645532733455
39100000,63.30331685512517
39125000,60.798493391459495
39150000,66.80020388160999
39175000,77.16674318890753
39200000,83.199607786238
39225000,87.60192085155457
39250000,87.1775169935959
39275000,70.5656571918488
39300000,82.4349584542064
39325000,54.22477632928431
39350000,46.86289888921183
39375000,28.111572477975855
39400000,11.889523392064165
39425000,-21.751186787222146
39450000,-24.723444477154587
39475000,-25.99166862483217
39500000,-53.84828321013621
39525000,-55.357499039597414
39550000,-52.15854657314705
39575000,-52.433000377607996
39600000,-56.88521178994702
39625000,-47.43170717002177
39650000,-71.65605020288436
39675000,-62.243957389969744
39700000,-45.53378979549553
39725000,-39.872328303500375
39750000,-55.674750701989424
39775000,-50.178751660164835
39800000,-22.54799088841125
39825000,-52.82075247742824
39850000,-49.92814847338883
39875000,-45.96041816806653
39900000,-73.31122875963777
39925000,-83.95365611379563
39950000,-68.62115020760083
39975000,-78.79665444335791
40000000,-90.0829223144115
40025000,-99.48556213978979
40050000,-98.52590706936753
40075000,-85.45834080633352
40100000,-92.13216750277304
40125000,-69.87109717245043
40150000,-57.42755525635154
40175000,-39.660370516629804
40200000,-28.960981089263676
40225000,-18.956923652782862
40250000,8.525329180421867
40275000,17.055079433902876
40300000,43.1463938806994
40325000,33.664043371465645
40350000,51.41183512165187
40375000,40.98474366405518
40400000,43.95419902312135
40425000,76.3243722380616
40450000,50.86597513464663
40475000,47.70858098742271
40500000,40.30349315576224
40525000,60.522297225127446
40550000,23.09928570291182
40575000,17.949072916932742
40600000,33.0146082708834
40625000,25.11298949043636
40650000,37.25973727969752
40675000,28.25871705376791
40700000,38.81518795972333
40725000,72.7292756133844
40750000,62.28163354313259
40775000,57.1107016685625
40800000,74.16491078117977
40825000,97.11808191580151
40850000,101.96695268329113
40875000,96.31024475441441
40900000,106.43599137068159
40925000,116.98307823622667
40950000,104.19938026444434
40975000,72.3580269155072
41000000,52.3189819551044
41025000,40.40034416407638
41050000,14.700919327786046
41075000,28.919742517766554
41100000,-6.589213113742183
41125000,-13.728553473051221
41150000,-19.681896387631795
41175000,-42.925734467349585
41200000,-42.96843638777706
41225000,-44.92318027557154
41250000,-42.790208353494265
41275000,-49.608184918648284
41300000,-56.62255039356276
41325000,-37.83200197139725
41350000,-30.246224840211937
41375000,-31.209512459225028
41400000,-32.939665713556344
41425000,-17.140825150184803
41450000,-51.560382343662084
41475000,-50.16794223296608
41500000,-13.676015022128514
41525000,-39.514228602099124
41550000,-66.75906658737499
41575000,-65.16919152699938
41600000,-70.47036733424534
41625000,-97.47399046568164
41650000,-90.24990468755011
41675000,-102.17734483933182
41700000,-109.64082979790072
41725000,-110.7774005184913
41750000,-81.31990302417964
41775000,-91.19268171032232
41800000,-97.68076326837587
41825000,-66.2181885815825
41850000,-39.684369461565524
41875000,-39.25736915162244
41900000,-19.534532829072322
41925000,-12.618134849401091
41950000,34.32689275302265
41975000,19.129894486882176
42000000,6.661524961066597
42025000,40.49664162519726
42050000,41.514695796037486
42075000,62.90897518456153
42100000,23.582381765700422
42125000,37.7035616379969
42150000,20.02303610006615
42175000,19.842739242046484
42200000,26.50579472398985
42225000,26.194244905979087
42250000,34.295528684340994
42275000,25.14559305025911
42300000,29.068391459037883
42325000,29.308202277762472
42350000,48.92718130690056
42375000,59.943068135797105
42400000,75.22515113227178
42425000,80.536377466527
42450000,83.07493270569466
42475000,90.14532427301558
42500000,106.79818825610754
42525000,120.97740834176606
42550000,83.54489137318667
42575000,109.13724413896705
42600000,93.79793519093236
42625000,78.49103940075452
42650000,93.57215204899322
42675000,64.94725280427134
42700000,51.129434801769335
42725000,29.494731034991045
42750000,23.35850538237863
42775000,2.383063973549018
42800000,-14.066848614577335
42825000,-31.066089411993204
42850000,-21.147631405465553
42875000,-33.958792768889474
42900000,-38.381251745389505
42925000,-20.91118765650088
42950000,-30.7584698150387
42975000,-30.065342238331652
43000000,-17.517940192835486
43025000,-17.169539475567166
43050000,-9.854232261964253
43075000,-21.742377017625984
43100000,-31.974917375031282
43125000,-21.717905471450297
43150000,-23.79752352940365
43175000,-37.62737668469504
43200000,-38.82151804757538
43225000,-41.89370290161976
43250000,-57.589651988437396
43275000,-93.65915792494859
43300000,-80.40878572646467
43325000,-98.89647252111601
43350000,-103.15420988124046
43375000,-117.15531229435572
43400000,-115.17927573274216
43425000,-89.64820316646589
43450000,-91.59160464996194
43475000,-74.9024466264024
43500000,-67.59948458481313
43525000,-62.57521058426751
43550000,-39.99404231817091
43575000,-40.62149111573206
43600000,2.652956544545873
43625000,-7.168974941259286
43650000,7.68979831471556
43675000,-1.7540827113337905
43700000,19.028595191708035
43725000,-5.079369485537553
43750000,-4.0917056269914145
43775000,12.193481238064026
43800000,22.127689688250513
43825000,6.056429377623792
43850000,-16.891548615147787
43875000,9.238025872838925
43900000,-10.950528716169812
43925000,-1.1391581946980542
43950000,19.45149252031964
43975000,26.872039726299384
44000000,28.650776994820166
44025000,41.18411903793911
44050000,65.27969947269764
44075000,69.19276472300253
44100000,62.43456044066843
44125000,79.89154698742753
44150000,97.55119977025485
44175000,94.81485196286516
44200000,97.09783146018725
44225000,107.78722786723475
44250000,111.55713277154855
44275000,97.10601806847168
44300000,83.96353825270117
44325000,68.56340675061313
44350000,63.158595419066955
44375000,52.324276758317836
44400000,22.973430152869422
44425000,12.449476192451199
44450000,19.833890298853074
44475000,4.949916989778665
44500000,22.6464664361673
44525000,-0.39015202165627283
44550000,3.907350632530063
44575000,2.97763070630445
44600000,-6.897911295672732
44625000,13.729481812385021
44650000,-4.080312196419417
44675000,4.245091177133289
44700000,19.546347524697925
44725000,18.521319449501604
44750000,1.6653871949858978
44775000,0.2057562193996172
44800000,-18.374244323361467
44825000,-34.04026600740984
44850000,-17.920361665906334
44875000,-56.00214354381436
44900000,-65.25102274209635
44925000,-91.74757588646243
44950000,-95.4001395941111
44975000,-94.58039690500408
45000000,-91.36107179117829
45025000,-116.67109750728724
45050000,-126.05053846210498
45075000,-92.86278033324312
45100000,-108.43660044233432
45125000,-108.84655755015011
45150000,-67.69806637577489
45175000,-81.01792236628783
45200000,-57.60538570570863
45225000,-51.03537244655998
45250000,-39.3901706950741
45275000,-16.322342369249196
45300000,-13.029199018213525
45325000,-9.733430478544278
45350000,-1.874612260422687
45375000,-10.292763383180617
45400000,-14.518281727145062
45425000,-1.5841573957002586
45450000,-2.4995733421678583
45475000,-15.593768885647366
45500000,-16.002503620111597
45525000,-13.166738311414587
45550000,-22.736498796615106
45575000,-17.78413655372252
45600000,-4.823143746922754
45625000,-13.325391169168602
45650000,2.4341567098343244
45675000,54.19649645557209
45700000,26.795653518239835
45725000,41.488358267111785
45750000,88.5889328576606
45775000,87.72996060536508
45800000,77.52209335867425
45825000,104.10854552898532
45850000,102.88410550927192
45875000,114.22643506297962
45900000,110.468908524178
45925000,96.23578011079626
45950000,83.98715353537739
45975000,63.049473323379814
46000000,64.46329946965504
46025000,71.94064211354228
46050000,47.05339061825585
46075000,25.813815220116215
46100000,37.299631540560284
46125000,26.69242622998051
46150000,16.55425635024954
46175000,9.415661683409546
46200000,13.21842571360082
46225000,21.9758131093511
46250000,23.46737881548866
46275000,10.569371632534773
46300000,31.626989332772872
46325000,20.592817327372728
46350000,10.962366127146499
46375000,27.5460483066247
46400000,17.918785255176388
46425000,14.638125592642007
46450000,10.7177192435963
46475000,-4.631620942356358
46500000,-2.8260228340003355
46525000,-22.552801425398293
46550000,-46.58955583178526
46575000,-55.23369462103062
46600000,-64.31951454290588
46625000,-71.21429610240227
46650000,-96.4163240629658
46675000,-111.63496872576175
46700000,-92.11917699425334
46725000,-91.34150082574948
46750000,-103.9988098985072
46775000,-78.77007706182715
46800000,-89.83709201521233
46825000,-71.14618820166467
46850000,-64.78520132679843
46875000,-48.28496073773046
46900000,-49.226914451441644
46925000,-34.7429719635022
46950000,-18.400668188392295
46975000,-19.586167462437825
47000000,-8.010114172988688
47025000,-42.63577938887009
47050000,-33.06655450636156
47075000,-34.392741985074856
47100000,-29.853200977146464
47125000,-32.07916653162796
47150000,-49.34150354782723
47175000,-49.87863989432229
47200000,-25.648741996350605
47225000,-35.010205558634276
47250000,-31.659943107847777
47275000,-9.410726523604943
47300000,-15.403262139267973
47325000,12.118748675992949
47350000,27.621865865706933
47375000,26.954761187210913
47400000,44.60965935198602
47425000,65.70212280754072
47450000,92.04252118709678
47475000,71.20985523445295
47500000,95.19145745122083
47525000,103.48465618729898
47550000,84.33627700078844
47575000,127.08019867364519
47600000,98.70120777808098
47625000,80.12144112939767
47650000,69.00395110897308
47675000,61.47393339805471
47700000,54.033391028970314
47725000,60.94351471053386
47750000,46.03350926483659
47775000,39.3682217903635
47800000,24.050649393344525
47825000,40.451513258845054
47850000,34.00324822588434
47875000,24.872139835471284
47900000,33.92672918727626
47925000,24.812293866750032
47950000,43.34098259100361
47975000,60.44010983641196
48000000,49.12192755685292
48025000,53.61923817427867
48050000,44.54944368002801
48075000,43.96325480329517
48100000,20.687015631940763
48125000,8.327060875619221
48150000,23.14647676180079
48175000,-1.972146557893259
48200000,-43.99654662714866
48225000,-60.6977463351478
48250000,-56.66113584222323
48275000,-61.93417787949934
48300000,-85.28593359482625
48325000,-81.23438288463922
48350000,-87.65126937699505
48375000,-84.86411222909335
48400000,-102.36871197886397
48425000,-90.72795457281917
48450000,-81.68343101054487
48475000,-66.9129486621208
48500000,-81.86891723184796
48525000,-62.174183187116746
48550000,-56.732628492792195
48575000,-45.846814911551476
48600000,-44.99909000853442
48625000,-54.42325683156318
48650000,-37.79344111407478
48675000,-38.491350989357905
48700000,-30.195182710955955
48725000,-34.40776588519867
48750000,-44.2393842488301
48775000,-58.68840756784673
48800000,-62.06121246907313
48825000,-74.3089287267534
48850000,-68.62317957087741
48875000,-57.507774353308335
48900000,-51.339247567822945
48925000,-46.340535355625946
48950000,-33.59117090826806
48975000,-12.68210404503469
49000000,-7.159035138341387
49025000,13.9093900831352
49050000,7.1615996297089595
49075000,53.87970272754928
49100000,55.88297878730788
49125000,77.30634717911497
49150000,89.5250534206144
49175000,76.67853778294565
49200000,90.66869813212705
49225000,102.41158665074099
49250000,82.99536317530152
49275000,92.60740684984216
49300000,59.670909015345174
49325000,77.05510241599953
49350000,51.97505622258307
49375000,40.71357947552993
49400000,48.29903818535028
49425000,35.51986967449026
49450000,43.28527082386241
49475000,51.84851688115165
49500000,56.19378708893519
49525000,54.455785870235715
49550000,28.645015946718512
49575000,52.97685336113423
49600000,62.71888287520851
49625000,61.52833085272361
49650000,72.7042818024211
49675000,68.50198192683303
49700000,69.91313136795392
49725000,66.1514942383643
49750000,47.16575406428422
49775000,43.513857679731466
49800000,47.416307462214576
49825000,6.875483339879166
49850000,-15.20717613852147
49875000,-12.845009205475982
49900000,-21.026119416439812
49925000,-46.82545319159238
49950000,-48.71851000504896
49975000,-59.212220684700114
50000000,-68.37516174157952
50025000,-81.5685283403302
50050000,-93.40738529921745
50075000,-72.69330265301674
50100000,-81.22329122536655
50125000,-72.06892590908123
50150000,-57.37080419379015
50175000,-51.020531903713746
50200000,-49.080278852830375
50225000,-42.87151340276694
50250000,-32.42969511092117
50275000,-41.048792126326404
50300000,-41.408393721257454
50325000,-45.25818092506784
50350000,-56.49076973069998
50375000,-54.681146401369816
50400000,-54.57164672074204
50425000,-81.41987356441881
50450000,-57.387837023529485
50475000,-82.76889246288492
50500000,-87.95331913542633
50525000,-75.00022521943922
50550000,-72.25887015650504
50575000,-68.46807614986757
50600000,-50.59181579366413
50625000,-43.905774030628784
50650000,-26.577349370979277
50675000,-26.68970530566181
50700000,2.1125504335944862
50725000,27.68598907917402
50750000,37.187319169505855
50775000,43.01708983808342
50800000,46.77411884808048
50825000,69.01899294011643
50850000,86.12638922088553
50875000,70.54948587091208
50900000,58.090311409588935
50925000,59.783701676531365
50950000,69.719183686033
50975000,60.56407066854774
51000000,46.92192829760599
51025000,38.6762359342828
51050000,31.066917624794293
51075000,38.65857703444916
51100000,49.924410112920945
51125000,39.02419733039229
51150000,41.71976143018884
51175000,61.30591869567131
51200000,59.440792383518605
51225000,79.08436231790546
51250000,75.8420846971191
51275000,88.37506670600557
51300000,82.57123607326893
51325000,90.3310182314876
51350000,93.23405646637508
51375000,91.0813973748174
51400000,65.5938182946046
51425000,59.36498286909163
51450000,58.01987699692823
51475000,44.18156182555269
51500000,26.627209032172352
51525000,16.5603818473424
51550000,-19.751844222260893
51575000,-37.37205202297347
51600000,-45.81040747944309
51625000,-52.17003375623035
51650000,-54.61550301907235
51675000,-57.58827713289395
51700000,-75.15245798575383
51725000,-57.156526677946474
51750000,-45.47550832997398
51775000,-72.55885479474622
51800000,-57.32155856937277
51825000,-53.30619715385058
51850000,-46.243378707980526
51875000,-26.725130201956993
51900000,-15.551073749140006
51925000,-32.0557939016785
51950000,-50.97456585374575
51975000,-29.850499960950287
52000000,-42.66022364678422
52025000,-70.68479746337847
52050000,-76.17309986088767
52075000,-79.81031085383428
52100000,-78.37252522803948
52125000,-82.74655416803354
52150000,-91.33682804237895
52175000,-80.34017662273087
52200000,-103.95838670577666
52225000,-91.9630265501688
52250000,-63.752537248899046
52275000,-64.116289564046
52300000,-29.495788846497994
52325000,-27.518345701380483
52350000,-32.65685070945155
52375000,-4.782588498210524
52400000,10.828894922199817
52425000,28.641454614221615
52450000,49.45476168437864
52475000,57.68367302520694
52500000,37.96418425013285
52525000,46.7896497870277
52550000,39.232358950833905
52575000,53.96597883052482
52600000,66.21575726319924
52625000,44.369282376895974
52650000,44.81499654931882
52675000,33.60977170041761
52700000,39.14937485995018
52725000,15.744083661347723
52750000,24.647496542102907
52775000,34.58960851955427
52800000,63.29878462114276
52825000,29.20092357078188
52850000,89.38401763716547
52875000,73.17791018809747
52900000,73.52991265483016
52925000,96.42431882138956
52950000,93.27380134957401
52975000,106.54336607217634
53000000,97.80491454506345
53025000,84.4706654448126
53050000,116.25179260969344
53075000,77.6058736329777
53100000,83.33643279677374
53125000,64.42712332199069
53150000,62.973544395186565
53175000,8.99090066272051
53200000,0.6072460800527093
53225000,10.753815631493987
53250000,7.130148666363569
53275000,-28.826479014374808
53300000,-38.332111769440566
53325000,-52.09638875142025
53350000,-40.836048924015216
53375000,-60.66237519038848
53400000,-61.73832553745713
53425000,-40.997393399251564
53450000,-19.632985726114118
53475000,-30.21870311445892
53500000,-28.126844854592818
53525000,-37.94944376052639
53550000,-38.73641995525475
53575000,-38.2762611296982
53600000,-35.793263614187694
53625000,-57.431254022891515
53650000,-40.68486561906481
53675000,-59.57030268616795
53700000,-70.97858809555956
53725000,-79.86785797460746
53750000,-77.48662338227226
53775000,-93.80398578132464
53800000,-93.58223204238114
53825000,-110.46387612416923
53850000,-71.09718588676307
53875000,-104.26094064988318
53900000,-74.81360453456765
53925000,-81.0232239888335
53950000,-59.6419315448428
53975000,-69.54033398964799
54000000,-40.984087672353425
54025000,-20.145879303988718
54050000,-18.92708413796617
54075000,13.6240890539397
54100000,13.800978291204911
54125000,21.942351952669455
54150000,16.065830100990574
54175000,55.87894999810338
54200000,33.576988341287766
54225000,37.920113644536826
54250000,35.09063472715045
54275000,24.68793719240051
54300000,35.60752081355604
54325000,45.52697400922614
54350000,25.962650252066208
54375000,23.870084062554376
54400000,28.714200597599927
54425000,44.67099858320959
54450000,36.50651721800067
54475000,45.79590567124448
54500000,60.204569975385624
54525000,66.5558993452243
54550000,69.76053073996898
54575000,108.26669828222813
54600000,101.99641258696917
54625000,92.76327511522112
54650000,102.11698384775279
54675000,113.78140946042329
54700000,91.20825118940725
54725000,70.67980395891983
54750000,73.64014178551376
54775000,101.18118303866407
54800000,69.31660570003032
54825000,38.95626080681155
54850000,28.218217212295613
54875000,28.374098213171557
54900000,-4.2560065541098036
54925000,-5.855077890232603
54950000,-17.473502042086416
54975000,-19.877164492512943
55000000,-17.132828483724424
55025000,-20.30087651104868
55050000,-14.602441616857716
55075000,-35.41417572787595
55100000,-13.571490933302012
55125000,-9.789606323352634
55150000,-25.031463211324365
55175000,4.41901354034635
55200000,-13.459550952853776
55225000,-9.118988053732494
55250000,-8.092083410442196
55275000,-36.891439257909965
55300000,-28.24865192823927
55325000,-50.625275235346415
55350000,-58.52942749303099
55375000,-68.89773450635224
55400000,-81.41193964880928
55425000,-79.036537221183
55450000,-100.2711420357374
55475000,-96.15449126950878
55500000,-103.35679125296316
55525000,-99.24258339850395
55550000,-114.50443751277473
55575000,-98.37392853694197
55600000,-86.69200020595551
55625000,-71.26032579360609
55650000,-54.40878431611187
55675000,-46.05658927821642
55700000,-19.142438353092455
55725000,-25.08902340390342
55750000,1.0662353177132085
55775000,1.1894719394702697
55800000,-0.3165015201359953
55825000,32.68151416657645
55850000,17.051717914588053
55875000,7.589297674467309
